Date,Daily minimum temperatures,Year,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990
1982-01-01,17.0,1982,0,01-01,0,0,0,0,0,0,0,0
1982-01-02,15.0,1982,0,01-02,0,0,0,0,0,0,0,0
1982-01-03,,1982,0,01-03,0,0,0,0,0,0,0,0
1982-01-04,16.439272129786985,1982,0,01-04,0,0,0,0,0,0,0,0
1982-01-05,,1982,0,01-05,0,0,0,0,0,0,0,0
1982-01-06,11.9609717467778,1982,0,01-06,0,0,0,0,0,0,0,0
1982-01-07,13.227735082216741,1982,0,01-07,0,0,0,0,0,0,0,0
1982-01-08,,1982,0,01-08,0,0,0,0,0,0,0,0
1982-01-09,16.671106797910326,1982,0,01-09,0,0,0,0,0,0,0,0
1982-01-10,15.873783132546848,1982,0,01-10,0,0,0,0,0,0,0,0
1982-01-11,19.106632398867077,1982,0,01-11,0,0,0,0,0,0,0,0
1982-01-12,22.247643653359845,1982,0,01-12,0,0,0,0,0,0,0,0
1982-01-13,17.578569620099152,1982,0,01-13,0,0,0,0,0,0,0,0
1982-01-14,12.335386813705401,1982,0,01-14,0,0,0,0,0,0,0,0
1982-01-15,15.383897591514897,1982,0,01-15,0,0,0,0,0,0,0,0
1982-01-16,19.044946129391484,1982,0,01-16,0,0,0,0,0,0,0,0
1982-01-17,24.303717371447977,1982,0,01-17,0,0,0,0,0,0,0,0
1982-01-18,18.0,1982,0,01-18,0,0,0,0,0,0,0,0
1982-01-19,19.626355162964014,1982,0,01-19,0,0,0,0,0,0,0,0
1982-01-20,23.960703500216038,1982,0,01-20,0,0,0,0,0,0,0,0
1982-01-21,20.5,1982,0,01-21,0,0,0,0,0,0,0,0
1982-01-22,19.3405655634508,1982,0,01-22,0,0,0,0,0,0,0,0
1982-01-23,,1982,0,01-23,0,0,0,0,0,0,0,0
1982-01-24,17.14850077270451,1982,0,01-24,0,0,0,0,0,0,0,0
1982-01-25,19.40366318379851,1982,0,01-25,0,0,0,0,0,0,0,0
1982-01-26,11.988355639641826,1982,0,01-26,0,0,0,0,0,0,0,0
1982-01-27,14.6,1982,0,01-27,0,0,0,0,0,0,0,0
1982-01-28,10.88963447656554,1982,0,01-28,0,0,0,0,0,0,0,0
1982-01-29,16.099671303046694,1982,0,01-29,0,0,0,0,0,0,0,0
1982-01-30,17.1,1982,0,01-30,0,0,0,0,0,0,0,0
1982-01-31,14.0,1982,0,01-31,0,0,0,0,0,0,0,0
1982-02-01,14.277517675116671,1982,0,02-01,0,0,0,0,0,0,0,0
1982-02-02,,1982,0,02-02,0,0,0,0,0,0,0,0
1982-02-03,15.114826264996278,1982,0,02-03,0,0,0,0,0,0,0,0
1982-02-04,15.204036338117058,1982,0,02-04,0,0,0,0,0,0,0,0
1982-02-05,13.1,1982,0,02-05,0,0,0,0,0,0,0,0
1982-02-06,15.309756349106674,1982,0,02-06,0,0,0,0,0,0,0,0
1982-02-07,19.5,1982,0,02-07,0,0,0,0,0,0,0,0
1982-02-08,22.7,1982,0,02-08,0,0,0,0,0,0,0,0
1982-02-09,17.2,1982,0,02-09,0,0,0,0,0,0,0,0
1982-02-10,13.258467943022588,1982,0,02-10,0,0,0,0,0,0,0,0
1982-02-11,15.4,1982,0,02-11,0,0,0,0,0,0,0,0
1982-02-12,,1982,0,02-12,0,0,0,0,0,0,0,0
1982-02-13,21.477789409522384,1982,0,02-13,0,0,0,0,0,0,0,0
1982-02-14,23.481482664459897,1982,0,02-14,0,0,0,0,0,0,0,0
1982-02-15,27.218038977773173,1982,0,02-15,0,0,0,0,0,0,0,0
1982-02-16,18.2,1982,0,02-16,0,0,0,0,0,0,0,0
1982-02-17,19.09737121446169,1982,0,02-17,0,0,0,0,0,0,0,0
1982-02-18,14.8,1982,0,02-18,0,0,0,0,0,0,0,0
1982-02-19,11.409416126633586,1982,0,02-19,0,0,0,0,0,0,0,0
1982-02-20,15.071585471199056,1982,0,02-20,0,0,0,0,0,0,0,0
1982-02-21,16.244689797599094,1982,0,02-21,0,0,0,0,0,0,0,0
1982-02-22,12.707926124012344,1982,0,02-22,0,0,0,0,0,0,0,0
1982-02-23,13.514410295101472,1982,0,02-23,0,0,0,0,0,0,0,0
1982-02-24,14.711371472142647,1982,0,02-24,0,0,0,0,0,0,0,0
1982-02-25,12.5,1982,0,02-25,0,0,0,0,0,0,0,0
1982-02-26,15.828050077305283,1982,0,02-26,0,0,0,0,0,0,0,0
1982-02-27,10.205783616018614,1982,0,02-27,0,0,0,0,0,0,0,0
1982-02-28,12.972421771314291,1982,0,02-28,0,0,0,0,0,0,0,0
1982-03-01,11.654804767256264,1982,0,03-01,0,0,0,0,0,0,0,0
1982-03-02,13.5,1982,0,03-02,0,0,0,0,0,0,0,0
1982-03-03,9.8,1982,0,03-03,0,0,0,0,0,0,0,0
1982-03-04,12.845257153370238,1982,0,03-04,0,0,0,0,0,0,0,0
1982-03-05,21.5,1982,0,03-05,0,0,0,0,0,0,0,0
1982-03-06,18.524757057599366,1982,0,03-06,0,0,0,0,0,0,0,0
1982-03-07,16.7,1982,0,03-07,0,0,0,0,0,0,0,0
1982-03-08,19.20154582336703,1982,0,03-08,0,0,0,0,0,0,0,0
1982-03-09,11.234999927507038,1982,0,03-09,0,0,0,0,0,0,0,0
1982-03-10,9.0,1982,0,03-10,0,0,0,0,0,0,0,0
1982-03-11,8.205808438901862,1982,0,03-11,0,0,0,0,0,0,0,0
1982-03-12,14.021686270253175,1982,0,03-12,0,0,0,0,0,0,0,0
1982-03-13,12.5,1982,0,03-13,0,0,0,0,0,0,0,0
1982-03-14,17.834430930708304,1982,0,03-14,0,0,0,0,0,0,0,0
1982-03-15,,1982,0,03-15,0,0,0,0,0,0,0,0
1982-03-16,22.632396356766108,1982,0,03-16,0,0,0,0,0,0,0,0
1982-03-17,14.99213176856336,1982,0,03-17,0,0,0,0,0,0,0,0
1982-03-18,14.548506061645217,1982,0,03-18,0,0,0,0,0,0,0,0
1982-03-19,10.6835472898483,1982,0,03-19,0,0,0,0,0,0,0,0
1982-03-20,14.0,1982,0,03-20,0,0,0,0,0,0,0,0
1982-03-21,,1982,0,03-21,0,0,0,0,0,0,0,0
1982-03-22,20.7,1982,0,03-22,0,0,0,0,0,0,0,0
1982-03-23,15.6,1982,0,03-23,0,0,0,0,0,0,0,0
1982-03-24,,1982,0,03-24,0,0,0,0,0,0,0,0
1982-03-25,14.665917301612856,1982,0,03-25,0,0,0,0,0,0,0,0
1982-03-26,17.477588516056965,1982,0,03-26,0,0,0,0,0,0,0,0
1982-03-27,17.2,1982,0,03-27,0,0,0,0,0,0,0,0
1982-03-28,,1982,0,03-28,0,0,0,0,0,0,0,0
1982-03-29,13.747829782514712,1982,0,03-29,0,0,0,0,0,0,0,0
1982-03-30,14.298651194670818,1982,0,03-30,0,0,0,0,0,0,0,0
1982-03-31,10.2,1982,0,03-31,0,0,0,0,0,0,0,0
1982-04-01,,1982,0,04-01,0,0,0,0,0,0,0,0
1982-04-02,12.3,1982,0,04-02,0,0,0,0,0,0,0,0
1982-04-03,11.9,1982,0,04-03,0,0,0,0,0,0,0,0
1982-04-04,11.2,1982,0,04-04,0,0,0,0,0,0,0,0
1982-04-05,8.5,1982,0,04-05,0,0,0,0,0,0,0,0
1982-04-06,11.219980468842564,1982,0,04-06,0,0,0,0,0,0,0,0
1982-04-07,11.88253722605067,1982,0,04-07,0,0,0,0,0,0,0,0
1982-04-08,12.235405795382048,1982,0,04-08,0,0,0,0,0,0,0,0
1982-04-09,10.1,1982,0,04-09,0,0,0,0,0,0,0,0
1982-04-10,,1982,0,04-10,0,0,0,0,0,0,0,0
1982-04-11,13.450543558131208,1982,0,04-11,0,0,0,0,0,0,0,0
1982-04-12,9.587987588707863,1982,0,04-12,0,0,0,0,0,0,0,0
1982-04-13,,1982,0,04-13,0,0,0,0,0,0,0,0
1982-04-14,16.1,1982,0,04-14,0,0,0,0,0,0,0,0
1982-04-15,20.39469847809369,1982,0,04-15,0,0,0,0,0,0,0,0
1982-04-16,14.774298680050324,1982,0,04-16,0,0,0,0,0,0,0,0
1982-04-17,10.17262600953529,1982,0,04-17,0,0,0,0,0,0,0,0
1982-04-18,10.1,1982,0,04-18,0,0,0,0,0,0,0,0
1982-04-19,7.357154601551917,1982,0,04-19,0,0,0,0,0,0,0,0
1982-04-20,8.6,1982,0,04-20,0,0,0,0,0,0,0,0
1982-04-21,8.159477608199431,1982,0,04-21,0,0,0,0,0,0,0,0
1982-04-22,9.1,1982,0,04-22,0,0,0,0,0,0,0,0
1982-04-23,13.854046340497636,1982,0,04-23,0,0,0,0,0,0,0,0
1982-04-24,16.5,1982,0,04-24,0,0,0,0,0,0,0,0
1982-04-25,12.9,1982,0,04-25,0,0,0,0,0,0,0,0
1982-04-26,6.9,1982,0,04-26,0,0,0,0,0,0,0,0
1982-04-27,6.165293903311154,1982,0,04-27,0,0,0,0,0,0,0,0
1982-04-28,9.289148219925574,1982,0,04-28,0,0,0,0,0,0,0,0
1982-04-29,10.0,1982,0,04-29,0,0,0,0,0,0,0,0
1982-04-30,10.8,1982,0,04-30,0,0,0,0,0,0,0,0
1982-05-01,6.610007811658841,1982,0,05-01,0,0,0,0,0,0,0,0
1982-05-02,,1982,0,05-02,0,0,0,0,0,0,0,0
1982-05-03,11.645000369586846,1982,0,05-03,0,0,0,0,0,0,0,0
1982-05-04,12.856550689094478,1982,0,05-04,0,0,0,0,0,0,0,0
1982-05-05,11.8,1982,0,05-05,0,0,0,0,0,0,0,0
1982-05-06,11.0,1982,0,05-06,0,0,0,0,0,0,0,0
1982-05-07,10.516787023133585,1982,0,05-07,0,0,0,0,0,0,0,0
1982-05-08,9.301286027283375,1982,0,05-08,0,0,0,0,0,0,0,0
1982-05-09,5.5,1982,0,05-09,0,0,0,0,0,0,0,0
1982-05-10,8.37270736474815,1982,0,05-10,0,0,0,0,0,0,0,0
1982-05-11,10.592363178363442,1982,0,05-11,0,0,0,0,0,0,0,0
1982-05-12,8.52857199581109,1982,0,05-12,0,0,0,0,0,0,0,0
1982-05-13,11.2,1982,0,05-13,0,0,0,0,0,0,0,0
1982-05-14,,1982,0,05-14,0,0,0,0,0,0,0,0
1982-05-15,4.881957593110539,1982,0,05-15,0,0,0,0,0,0,0,0
1982-05-16,4.313096390026249,1982,0,05-16,0,0,0,0,0,0,0,0
1982-05-17,5.476199799638562,1982,0,05-17,0,0,0,0,0,0,0,0
1982-05-18,,1982,0,05-18,0,0,0,0,0,0,0,0
1982-05-19,14.977397399872768,1982,0,05-19,0,0,0,0,0,0,0,0
1982-05-20,7.6,1982,0,05-20,0,0,0,0,0,0,0,0
1982-05-21,7.879288531832862,1982,0,05-21,0,0,0,0,0,0,0,0
1982-05-22,6.0,1982,0,05-22,0,0,0,0,0,0,0,0
1982-05-23,9.440847736911405,1982,0,05-23,0,0,0,0,0,0,0,0
1982-05-24,6.644502579830366,1982,0,05-24,0,0,0,0,0,0,0,0
1982-05-25,11.1,1982,0,05-25,0,0,0,0,0,0,0,0
1982-05-26,12.1,1982,0,05-26,0,0,0,0,0,0,0,0
1982-05-27,12.94769474042977,1982,0,05-27,0,0,0,0,0,0,0,0
1982-05-28,15.693998860699457,1982,0,05-28,0,0,0,0,0,0,0,0
1982-05-29,,1982,0,05-29,0,0,0,0,0,0,0,0
1982-05-30,10.466516010770645,1982,0,05-30,0,0,0,0,0,0,0,0
1982-05-31,7.658877285677039,1982,0,05-31,0,0,0,0,0,0,0,0
1982-06-01,5.227709812431366,1982,0,06-01,0,0,0,0,0,0,0,0
1982-06-02,,1982,0,06-02,0,0,0,0,0,0,0,0
1982-06-03,3.1,1982,0,06-03,0,0,0,0,0,0,0,0
1982-06-04,3.7663687846116582,1982,0,06-04,0,0,0,0,0,0,0,0
1982-06-05,0.0,1982,0,06-05,0,0,0,0,0,0,0,0
1982-06-06,,1982,0,06-06,0,0,0,0,0,0,0,0
1982-06-07,3.7781465478955987,1982,0,06-07,0,0,0,0,0,0,0,0
1982-06-08,4.696881847420427,1982,0,06-08,0,0,0,0,0,0,0,0
1982-06-09,3.8590688194472373,1982,0,06-09,0,0,0,0,0,0,0,0
1982-06-10,2.938094222704044,1982,0,06-10,0,0,0,0,0,0,0,0
1982-06-11,8.2,1982,0,06-11,0,0,0,0,0,0,0,0
1982-06-12,6.9,1982,0,06-12,0,0,0,0,0,0,0,0
1982-06-13,7.215713420338243,1982,0,06-13,0,0,0,0,0,0,0,0
1982-06-14,6.800385969322295,1982,0,06-14,0,0,0,0,0,0,0,0
1982-06-15,7.3,1982,0,06-15,0,0,0,0,0,0,0,0
1982-06-16,7.6,1982,0,06-16,0,0,0,0,0,0,0,0
1982-06-17,8.801670956917684,1982,0,06-17,0,0,0,0,0,0,0,0
1982-06-18,5.729275420049028,1982,0,06-18,0,0,0,0,0,0,0,0
1982-06-19,,1982,0,06-19,0,0,0,0,0,0,0,0
1982-06-20,7.3,1982,0,06-20,0,0,0,0,0,0,0,0
1982-06-21,6.2,1982,0,06-21,0,0,0,0,0,0,0,0
1982-06-22,,1982,0,06-22,0,0,0,0,0,0,0,0
1982-06-23,9.269380336480646,1982,0,06-23,0,0,0,0,0,0,0,0
1982-06-24,5.87231310928501,1982,0,06-24,0,0,0,0,0,0,0,0
1982-06-25,1.8783357977466701,1982,0,06-25,0,0,0,0,0,0,0,0
1982-06-26,1.030725796991408,1982,0,06-26,0,0,0,0,0,0,0,0
1982-06-27,2.232608549025261,1982,0,06-27,0,0,0,0,0,0,0,0
1982-06-28,7.3,1982,0,06-28,0,0,0,0,0,0,0,0
1982-06-29,6.835905469244391,1982,0,06-29,0,0,0,0,0,0,0,0
1982-06-30,9.651914056540836,1982,0,06-30,0,0,0,0,0,0,0,0
1982-07-01,4.2,1982,0,07-01,0,0,0,0,0,0,0,0
1982-07-02,1.6,1982,0,07-02,0,0,0,0,0,0,0,0
1982-07-03,2.6,1982,0,07-03,0,0,0,0,0,0,0,0
1982-07-04,4.010006625944423,1982,0,07-04,0,0,0,0,0,0,0,0
1982-07-05,4.753822350368555,1982,0,07-05,0,0,0,0,0,0,0,0
1982-07-06,6.233781266153727,1982,0,07-06,0,0,0,0,0,0,0,0
1982-07-07,7.8,1982,0,07-07,0,0,0,0,0,0,0,0
1982-07-08,4.975381982126843,1982,0,07-08,0,0,0,0,0,0,0,0
1982-07-09,2.4,1982,0,07-09,0,0,0,0,0,0,0,0
1982-07-10,0.5163365793739683,1982,0,07-10,0,0,0,0,0,0,0,0
1982-07-11,2.6644817703143175,1982,0,07-11,0,0,0,0,0,0,0,0
1982-07-12,9.75435099015288,1982,0,07-12,0,0,0,0,0,0,0,0
1982-07-13,8.833271823005614,1982,0,07-13,0,0,0,0,0,0,0,0
1982-07-14,5.286027566931323,1982,0,07-14,0,0,0,0,0,0,0,0
1982-07-15,3.3,1982,0,07-15,0,0,0,0,0,0,0,0
1982-07-16,4.9771884984264005,1982,0,07-16,0,0,0,0,0,0,0,0
1982-07-17,3.7,1982,0,07-17,0,0,0,0,0,0,0,0
1982-07-18,3.9,1982,0,07-18,0,0,0,0,0,0,0,0
1982-07-19,5.2,1982,0,07-19,0,0,0,0,0,0,0,0
1982-07-20,0.2,1982,0,07-20,0,0,0,0,0,0,0,0
1982-07-21,0.05465439805064387,1982,0,07-21,0,0,0,0,0,0,0,0
1982-07-22,0.9,1982,0,07-22,0,0,0,0,0,0,0,0
1982-07-23,1.1572106674239047,1982,0,07-23,0,0,0,0,0,0,0,0
1982-07-24,6.6,1982,0,07-24,0,0,0,0,0,0,0,0
1982-07-25,8.458634931270335,1982,0,07-25,0,0,0,0,0,0,0,0
1982-07-26,8.7352801332725,1982,0,07-26,0,0,0,0,0,0,0,0
1982-07-27,2.6541261569057264,1982,0,07-27,0,0,0,0,0,0,0,0
1982-07-28,3.315581395132771,1982,0,07-28,0,0,0,0,0,0,0,0
1982-07-29,5.7,1982,0,07-29,0,0,0,0,0,0,0,0
1982-07-30,5.6,1982,0,07-30,0,0,0,0,0,0,0,0
1982-07-31,7.1,1982,0,07-31,0,0,0,0,0,0,0,0
1982-08-01,9.7,1982,0,08-01,0,0,0,0,0,0,0,0
1982-08-02,10.64150014715152,1982,0,08-02,0,0,0,0,0,0,0,0
1982-08-03,9.1,1982,0,08-03,0,0,0,0,0,0,0,0
1982-08-04,2.8,1982,0,08-04,0,0,0,0,0,0,0,0
1982-08-05,2.036284625752374,1982,0,08-05,0,0,0,0,0,0,0,0
1982-08-06,,1982,0,08-06,0,0,0,0,0,0,0,0
1982-08-07,1.9604661941243913,1982,0,08-07,0,0,0,0,0,0,0,0
1982-08-08,3.8,1982,0,08-08,0,0,0,0,0,0,0,0
1982-08-09,8.61710612591571,1982,0,08-09,0,0,0,0,0,0,0,0
1982-08-10,12.196224312142473,1982,0,08-10,0,0,0,0,0,0,0,0
1982-08-11,10.2,1982,0,08-11,0,0,0,0,0,0,0,0
1982-08-12,10.08073264440654,1982,0,08-12,0,0,0,0,0,0,0,0
1982-08-13,7.764538887509805,1982,0,08-13,0,0,0,0,0,0,0,0
1982-08-14,9.265616422869865,1982,0,08-14,0,0,0,0,0,0,0,0
1982-08-15,5.970050151947588,1982,0,08-15,0,0,0,0,0,0,0,0
1982-08-16,7.388495025920735,1982,0,08-16,0,0,0,0,0,0,0,0
1982-08-17,8.625013383569916,1982,0,08-17,0,0,0,0,0,0,0,0
1982-08-18,,1982,0,08-18,0,0,0,0,0,0,0,0
1982-08-19,6.6,1982,0,08-19,0,0,0,0,0,0,0,0
1982-08-20,9.4,1982,0,08-20,0,0,0,0,0,0,0,0
1982-08-21,12.148371882343,1982,0,08-21,0,0,0,0,0,0,0,0
1982-08-22,7.912179386412345,1982,0,08-22,0,0,0,0,0,0,0,0
1982-08-23,4.124564392107118,1982,0,08-23,0,0,0,0,0,0,0,0
1982-08-24,11.854897373077332,1982,0,08-24,0,0,0,0,0,0,0,0
1982-08-25,11.2,1982,0,08-25,0,0,0,0,0,0,0,0
1982-08-26,7.737103247587621,1982,0,08-26,0,0,0,0,0,0,0,0
1982-08-27,4.6,1982,0,08-27,0,0,0,0,0,0,0,0
1982-08-28,7.0,1982,0,08-28,0,0,0,0,0,0,0,0
1982-08-29,12.785746847936686,1982,0,08-29,0,0,0,0,0,0,0,0
1982-08-30,12.016388216927064,1982,0,08-30,0,0,0,0,0,0,0,0
1982-08-31,7.6,1982,0,08-31,0,0,0,0,0,0,0,0
1982-09-01,3.2226416265410123,1982,0,09-01,0,0,0,0,0,0,0,0
1982-09-02,8.626586815395212,1982,0,09-02,0,0,0,0,0,0,0,0
1982-09-03,10.5,1982,0,09-03,0,0,0,0,0,0,0,0
1982-09-04,,1982,0,09-04,0,0,0,0,0,0,0,0
1982-09-05,5.898630755220175,1982,0,09-05,0,0,0,0,0,0,0,0
1982-09-06,7.313670877137037,1982,0,09-06,0,0,0,0,0,0,0,0
1982-09-07,1.9018793162252572,1982,0,09-07,0,0,0,0,0,0,0,0
1982-09-08,9.8,1982,0,09-08,0,0,0,0,0,0,0,0
1982-09-09,6.66686952539088,1982,0,09-09,0,0,0,0,0,0,0,0
1982-09-10,4.755761011735119,1982,0,09-10,0,0,0,0,0,0,0,0
1982-09-11,8.736375025640827,1982,0,09-11,0,0,0,0,0,0,0,0
1982-09-12,9.0,1982,0,09-12,0,0,0,0,0,0,0,0
1982-09-13,3.6,1982,0,09-13,0,0,0,0,0,0,0,0
1982-09-14,6.91608020186567,1982,0,09-14,0,0,0,0,0,0,0,0
1982-09-15,5.729744421266688,1982,0,09-15,0,0,0,0,0,0,0,0
1982-09-16,10.411092430956414,1982,0,09-16,0,0,0,0,0,0,0,0
1982-09-17,15.0,1982,0,09-17,0,0,0,0,0,0,0,0
1982-09-18,,1982,0,09-18,0,0,0,0,0,0,0,0
1982-09-19,3.9277182552670555,1982,0,09-19,0,0,0,0,0,0,0,0
1982-09-20,2.8832172828647256,1982,0,09-20,0,0,0,0,0,0,0,0
1982-09-21,5.595324863574901,1982,0,09-21,0,0,0,0,0,0,0,0
1982-09-22,5.3,1982,0,09-22,0,0,0,0,0,0,0,0
1982-09-23,6.460006446067084,1982,0,09-23,0,0,0,0,0,0,0,0
1982-09-24,7.35619124232139,1982,0,09-24,0,0,0,0,0,0,0,0
1982-09-25,11.5,1982,0,09-25,0,0,0,0,0,0,0,0
1982-09-26,5.358330992131455,1982,0,09-26,0,0,0,0,0,0,0,0
1982-09-27,9.2,1982,0,09-27,0,0,0,0,0,0,0,0
1982-09-28,7.8,1982,0,09-28,0,0,0,0,0,0,0,0
1982-09-29,6.3,1982,0,09-29,0,0,0,0,0,0,0,0
1982-09-30,6.536533573607111,1982,0,09-30,0,0,0,0,0,0,0,0
1982-10-01,9.717104617377762,1982,0,10-01,0,0,0,0,0,0,0,0
1982-10-02,4.551787198003775,1982,0,10-02,0,0,0,0,0,0,0,0
1982-10-03,13.808199948045626,1982,0,10-03,0,0,0,0,0,0,0,0
1982-10-04,8.339865804130845,1982,0,10-04,0,0,0,0,0,0,0,0
1982-10-05,,1982,0,10-05,0,0,0,0,0,0,0,0
1982-10-06,7.2367032892550025,1982,0,10-06,0,0,0,0,0,0,0,0
1982-10-07,14.9,1982,0,10-07,0,0,0,0,0,0,0,0
1982-10-08,9.547326907716494,1982,0,10-08,0,0,0,0,0,0,0,0
1982-10-09,8.6,1982,0,10-09,0,0,0,0,0,0,0,0
1982-10-10,9.4,1982,0,10-10,0,0,0,0,0,0,0,0
1982-10-11,,1982,0,10-11,0,0,0,0,0,0,0,0
1982-10-12,10.9,1982,0,10-12,0,0,0,0,0,0,0,0
1982-10-13,,1982,0,10-13,0,0,0,0,0,0,0,0
1982-10-14,10.584399914495275,1982,0,10-14,0,0,0,0,0,0,0,0
1982-10-15,8.2,1982,0,10-15,0,0,0,0,0,0,0,0
1982-10-16,9.8,1982,0,10-16,0,0,0,0,0,0,0,0
1982-10-17,7.5,1982,0,10-17,0,0,0,0,0,0,0,0
1982-10-18,5.8,1982,0,10-18,0,0,0,0,0,0,0,0
1982-10-19,10.905768768959744,1982,0,10-19,0,0,0,0,0,0,0,0
1982-10-20,8.101497457432703,1982,0,10-20,0,0,0,0,0,0,0,0
1982-10-21,8.7,1982,0,10-21,0,0,0,0,0,0,0,0
1982-10-22,10.901193646127368,1982,0,10-22,0,0,0,0,0,0,0,0
1982-10-23,10.40331816026091,1982,0,10-23,0,0,0,0,0,0,0,0
1982-10-24,,1982,0,10-24,0,0,0,0,0,0,0,0
1982-10-25,10.683201419565957,1982,0,10-25,0,0,0,0,0,0,0,0
1982-10-26,16.527907061345566,1982,0,10-26,0,0,0,0,0,0,0,0
1982-10-27,12.523928223039624,1982,0,10-27,0,0,0,0,0,0,0,0
1982-10-28,9.2,1982,0,10-28,0,0,0,0,0,0,0,0
1982-10-29,8.868569152994045,1982,0,10-29,0,0,0,0,0,0,0,0
1982-10-30,13.241030743936703,1982,0,10-30,0,0,0,0,0,0,0,0
1982-10-31,8.471397422816437,1982,0,10-31,0,0,0,0,0,0,0,0
1982-11-01,9.410119686675083,1982,0,11-01,0,0,0,0,0,0,0,0
1982-11-02,7.850317671818542,1982,0,11-02,0,0,0,0,0,0,0,0
1982-11-03,10.572953131281558,1982,0,11-03,0,0,0,0,0,0,0,0
1982-11-04,13.2055139301637,1982,0,11-04,0,0,0,0,0,0,0,0
1982-11-05,,1982,0,11-05,0,0,0,0,0,0,0,0
1982-11-06,17.7,1982,0,11-06,0,0,0,0,0,0,0,0
1982-11-07,,1982,0,11-07,0,0,0,0,0,0,0,0
1982-11-08,11.173906119477495,1982,0,11-08,0,0,0,0,0,0,0,0
1982-11-09,11.293508023270073,1982,0,11-09,0,0,0,0,0,0,0,0
1982-11-10,13.003846590651355,1982,0,11-10,0,0,0,0,0,0,0,0
1982-11-11,10.12740938832965,1982,0,11-11,0,0,0,0,0,0,0,0
1982-11-12,,1982,0,11-12,0,0,0,0,0,0,0,0
1982-11-13,11.1,1982,0,11-13,0,0,0,0,0,0,0,0
1982-11-14,15.619919927347585,1982,0,11-14,0,0,0,0,0,0,0,0
1982-11-15,19.166425983878256,1982,0,11-15,0,0,0,0,0,0,0,0
1982-11-16,12.728887745628555,1982,0,11-16,0,0,0,0,0,0,0,0
1982-11-17,10.7,1982,0,11-17,0,0,0,0,0,0,0,0
1982-11-18,9.1,1982,0,11-18,0,0,0,0,0,0,0,0
1982-11-19,9.707928769185923,1982,0,11-19,0,0,0,0,0,0,0,0
1982-11-20,13.040345620588072,1982,0,11-20,0,0,0,0,0,0,0,0
1982-11-21,11.763200981324584,1982,0,11-21,0,0,0,0,0,0,0,0
1982-11-22,10.3,1982,0,11-22,0,0,0,0,0,0,0,0
1982-11-23,,1982,0,11-23,0,0,0,0,0,0,0,0
1982-11-24,16.04281375087321,1982,0,11-24,0,0,0,0,0,0,0,0
1982-11-25,20.167165121023967,1982,0,11-25,0,0,0,0,0,0,0,0
1982-11-26,13.367223796538042,1982,0,11-26,0,0,0,0,0,0,0,0
1982-11-27,10.747871517115518,1982,0,11-27,0,0,0,0,0,0,0,0
1982-11-28,13.903250002292271,1982,0,11-28,0,0,0,0,0,0,0,0
1982-11-29,12.434882953672549,1982,0,11-29,0,0,0,0,0,0,0,0
1982-11-30,15.87137477692916,1982,0,11-30,0,0,0,0,0,0,0,0
1982-12-01,14.84621896230682,1982,0,12-01,0,0,0,0,0,0,0,0
1982-12-02,10.3,1982,0,12-02,0,0,0,0,0,0,0,0
1982-12-03,11.858553904440775,1982,0,12-03,0,0,0,0,0,0,0,0
1982-12-04,11.0,1982,0,12-04,0,0,0,0,0,0,0,0
1982-12-05,11.9,1982,0,12-05,0,0,0,0,0,0,0,0
1982-12-06,12.195443542703375,1982,0,12-06,0,0,0,0,0,0,0,0
1982-12-07,11.013996056100348,1982,0,12-07,0,0,0,0,0,0,0,0
1982-12-08,10.6,1982,0,12-08,0,0,0,0,0,0,0,0
1982-12-09,12.887260906817772,1982,0,12-09,0,0,0,0,0,0,0,0
1982-12-10,13.430336085533723,1982,0,12-10,0,0,0,0,0,0,0,0
1982-12-11,,1982,0,12-11,0,0,0,0,0,0,0,0
1982-12-12,12.6,1982,0,12-12,0,0,0,0,0,0,0,0
1982-12-13,18.48713160333675,1982,0,12-13,0,0,0,0,0,0,0,0
1982-12-14,14.835022913202303,1982,0,12-14,0,0,0,0,0,0,0,0
1982-12-15,15.683248050728459,1982,0,12-15,0,0,0,0,0,0,0,0
1982-12-16,12.161072033130301,1982,0,12-16,0,0,0,0,0,0,0,0
1982-12-17,15.8,1982,0,12-17,0,0,0,0,0,0,0,0
1982-12-18,,1982,0,12-18,0,0,0,0,0,0,0,0
1982-12-19,11.572815124345254,1982,0,12-19,0,0,0,0,0,0,0,0
1982-12-20,13.7,1982,0,12-20,0,0,0,0,0,0,0,0
1982-12-21,10.0823532038411,1982,0,12-21,0,0,0,0,0,0,0,0
1982-12-22,10.776011533043242,1982,0,12-22,0,0,0,0,0,0,0,0
1982-12-23,15.6,1982,0,12-23,0,0,0,0,0,0,0,0
1982-12-24,15.3,1982,0,12-24,0,0,0,0,0,0,0,0
1982-12-25,12.812860434275423,1982,0,12-25,0,0,0,0,0,0,0,0
1982-12-26,13.0,1982,0,12-26,0,0,0,0,0,0,0,0
1982-12-27,12.920947554252738,1982,0,12-27,0,0,0,0,0,0,0,0
1982-12-28,16.776689804037463,1982,0,12-28,0,0,0,0,0,0,0,0
1982-12-29,14.88521491020559,1982,0,12-29,0,0,0,0,0,0,0,0
1982-12-30,17.7,1982,0,12-30,0,0,0,0,0,0,0,0
1982-12-31,16.395670614125095,1982,0,12-31,0,0,0,0,0,0,0,0
1983-01-01,16.927153777017107,1983,0,0,01-01,0,0,0,0,0,0,0
